mass,success,t_exp,t_rev
275.0,False,5,-1
275.0,True,11,1
275.0,True,11,1
275.0,True,5,154
275.0,False,5,-1
275.0,True,5,235
275.0,True,5,20
275.0,True,5,1427
275.0,True,10,7
275.0,True,5,21
275.0,True,10,2
275.0,True,5,6
275.0000000000091,True,5,1
275.0000000000091,True,5,32
275.0000000000091,True,5,681
275.0000000000091,True,5,119
275.00000000002,True,11,5
275.00000000002,True,11,1
275.0999999999949,True,7,146
275.10000000000764,True,7,8
275.1000000000204,True,7,2
275.19999999998254,True,8,1165
275.4000000000033,True,9,3
275.4000000000033,True,9,950
275.4000000000033,True,9,4
275.4000000000033,True,9,30
275.5000000000018,True,5,18
275.59999999999854,True,4,2
275.59999999999854,True,4,272
275.70000000000437,True,3,2
275.8000000000102,True,14,4
275.9999999999891,True,6,706
275.9999999999891,True,6,8
275.99999999999454,True,5,11
276.0,True,6,4
276.0,True,2,98
276.0,True,2,32
276.0,True,3,89
276.0,True,3,63
276.0,True,3,2
276.0,True,4,12
276.0,True,12,81
276.0,True,3,2
276.0,True,3,943
276.0,True,12,16
276.0,True,12,2
276.0,True,6,5
276.0,True,4,14
276.0,True,4,13
276.0,True,6,1
276.00000000000364,True,10,7
276.0000000000073,True,4,1594
276.0000000000073,True,4,7
276.0000000000073,True,4,3
276.0000000000109,True,6,12
276.0000000000218,True,12,1
276.29999999999563,True,3,20
276.3000000000229,True,9,7
276.3999999999942,True,4,5
276.3999999999942,True,4,5
276.40000000000873,True,4,10
276.49999999999636,True,5,4
276.5,True,7,23
276.6000000000022,True,3,20
276.6000000000022,True,6,2
276.79999999999563,True,4,3
276.89999999999054,True,13,4
276.9999999999891,True,5,142
276.9999999999982,True,5,3
277.09999999998763,True,17,3
277.199999999968,True,11,14
277.1999999999898,True,7,1
277.19999999999345,True,9,3
277.20000000000255,True,7,2
277.20000000000255,True,7,4
277.20000000000437,True,4,20
277.2000000000098,True,9,2
277.2000000000098,True,9,5
277.2000000000262,True,18,4
277.4999999999727,True,15,3
277.5,True,5,4
277.5,True,5,2
277.59999999999854,True,4,23
277.79999999999563,True,6,5
277.80000000000655,True,6,2
277.9000000000051,True,7,8
277.9000000000051,True,7,3
277.9999999999927,True,2,7
278.0,True,2,1
278.0,True,4,6
278.0,True,2,17
278.0999999999967,True,9,57
278.19999999999527,True,13,6
278.300000000012,True,11,5
278.3999999999869,True,12,7
278.40000000000873,True,12,5
278.5999999999949,True,7,7
278.60000000000764,True,7,40
278.9999999999782,True,10,5
278.99999999998363,True,9,5
278.99999999999454,True,3,5
278.99999999999454,True,3,3
278.99999999999636,True,5,12
279.0,True,3,45
279.0,True,3,4
279.0,True,3,16
279.0,False,9,-1
279.0,True,3,7
279.0,True,9,2
279.0,True,9,34
279.0,True,9,3
279.0,True,9,1
279.0,True,3,2
279.0,True,9,11
279.0,True,9,7
279.0000000000109,True,6,9
279.00000000001637,True,9,2
279.1999999999971,True,8,3
279.1999999999971,True,4,3
279.29999999999745,True,7,5
279.29999999999745,True,7,77
279.399999999996,True,11,3
279.4999999999982,True,5,3
279.59999999999127,True,12,23
279.6000000000349,True,12,6
279.99999999997453,True,7,263
279.9999999999818,True,10,5
279.9999999999818,True,10,1
279.99999999998545,True,8,2
279.9999999999909,True,5,11
279.9999999999927,False,4,-1
280.0,True,4,1905
280.0,True,8,2
280.0,True,14,5
280.0,True,4,9
280.0,True,4,2
280.0,True,5,18
280.0,True,10,4
280.0,True,4,20
280.0,True,7,50
280.0,True,10,4
280.0,True,5,8
280.0,True,8,13
280.0,True,7,5
280.0,True,5,48
280.0,True,8,8
280.0,True,7,3
280.0,True,5,29
280.0,True,2,2
280.0,True,7,9
280.0,True,5,62
280.0,True,7,2
280.0,True,2,592
280.0,False,5,-1
280.0,True,5,7
280.0,True,7,2
280.0,True,7,267
280.0,True,7,1
280.0,True,7,2
280.0,True,7,5
280.0,True,5,16
280.0,True,4,2
280.0,True,10,5
280.0,True,7,1
280.0,True,5,13
280.0,True,8,2
280.0,True,10,2
280.0,True,7,1
280.0,True,4,11
280.0,True,5,928
280.0,True,8,3
280.0,True,14,3
280.0,True,5,6
280.00000000000364,True,2,628
280.0000000000073,True,4,146
280.0000000000073,True,4,8
280.0000000000091,True,5,19
280.0000000000182,True,10,1
280.5,True,3,362
280.50000000000546,True,3,1173
280.50000000000546,True,3,469
280.79999999998836,True,8,12
280.79999999999563,True,6,3
280.80000000000655,True,6,5
280.99999999999454,True,5,11
281.00000000000364,True,5,70
281.0999999999967,True,3,62
281.20000000000437,True,4,5
281.3999999999869,True,6,15
281.39999999999236,True,7,5
281.3999999999978,True,6,2
281.3999999999978,True,3,115
281.49999999999636,True,5,9
281.6000000000058,True,8,14
281.69999999999345,True,9,8
281.7000000000098,True,9,156
281.9999999999782,True,12,2
281.9999999999891,True,6,67
281.9999999999891,True,6,1
281.9999999999982,True,5,2
282.0,True,6,2
282.0,True,6,3
282.0,True,6,14
282.0,True,3,956
282.0,True,6,42
282.0,True,6,23
282.0,True,6,11
282.0,True,6,2
282.0,True,6,1068
282.0,True,3,18
282.0,True,6,2
282.0,True,6,1
282.0,True,6,38
282.0,True,2,3
282.0,True,6,26
282.0,True,1,3
282.00000000000546,True,3,39
282.0000000000073,True,10,2
282.0000000000073,True,10,3
282.0000000000073,True,5,21
282.10000000000764,True,7,3
282.40000000000146,True,4,8
282.40000000000873,True,8,6
282.5999999999967,True,9,6
282.5999999999967,True,9,12
282.6000000000022,True,6,1020
282.699999999988,True,11,1
282.8000000000102,True,7,1
282.9999999999927,True,5,75
283.20000000000437,False,4,-1
283.49999999999454,True,5,79
283.49999999999454,True,15,1
283.5,True,7,3
283.5,True,7,6
283.5,True,9,3
283.50000000003274,True,9,6
283.79999999999563,True,6,12
283.800000000012,True,11,2
283.9999999999927,True,4,3
283.99999999999636,True,10,11
284.0,True,2,7
284.00000000001455,True,5,1049
284.39999999997053,True,9,10
284.3999999999978,True,6,18
284.4000000000033,True,9,7
284.4999999999982,True,5,2
284.4999999999982,True,5,4
284.8000000000029,True,8,2
284.8000000000029,True,4,29
284.89999999999236,True,7,2
284.89999999999236,True,7,6
284.9999999999909,True,5,1200
284.9999999999909,True,5,51
284.9999999999909,True,5,9
284.99999999999454,True,3,2
285.0,True,5,2
285.0,True,5,3
285.0,True,5,19
285.0000000000091,True,5,6
285.5000000000018,True,5,14
285.5999999999767,True,8,358
285.59999999999127,True,8,46
285.6000000000022,False,6,-1
285.9000000000033,True,3,808
285.99999999998,True,11,3
285.99999999998545,True,10,14
285.99999999999636,True,2,10
285.99999999999636,True,2,4
286.0,True,13,7
286.0,True,11,6
286.0,True,11,1
286.0,True,2,79
286.0,True,4,13
286.0,True,13,1
286.0,True,11,4
286.00000000000364,True,5,21
286.0000000000473,True,13,1
286.19999999999345,True,6,75
286.3000000000102,True,7,97
286.3999999999942,True,8,5
286.79999999999563,True,4,14
286.79999999999563,True,4,3
286.9999999999891,False,5,-1
287.0,False,7,-1
287.0,True,7,5
287.0,True,7,6
287.0,True,7,5
287.0,True,7,19
287.0,True,7,2
287.0,True,7,3
287.0,False,7,-1
287.099999999984,True,11,69
287.0999999999967,True,9,27
287.0999999999967,True,3,4
287.1000000000131,True,9,8
287.1999999999971,True,4,5
287.4999999999909,True,5,11
287.5,True,5,23
287.5,True,5,43
287.59999999999854,True,4,4
287.9999999999782,True,12,6
287.99999999998363,True,9,9
287.99999999998363,True,9,3
287.99999999998545,True,8,4
287.99999999998545,True,8,53
287.9999999999891,True,6,6
287.9999999999891,True,6,7
287.9999999999927,True,4,90
287.99999999999454,True,3,214
288.0,True,3,888
288.0,False,3,-1
288.0,False,6,-1
288.0,True,4,19
288.0,True,12,1
288.0,True,8,2
288.0,True,4,68
288.0,True,8,19
288.0,True,4,1
288.0,True,6,16
288.0,True,9,5
288.0,True,8,6
288.0,True,4,7
288.0,True,4,164
288.0,True,9,2
288.0,True,12,2
288.0,True,8,1
288.0,True,9,53
288.0,True,4,3
288.0,True,6,2
288.0,True,8,3
288.0,True,6,2
288.0,True,8,1
288.0,True,6,4
288.0,True,9,12
288.0,True,9,2
288.0,True,9,27
288.0000000000018,True,5,13
288.0000000000018,True,5,7
288.00000000000364,True,2,62
288.0000000000073,True,4,13
288.0000000000109,True,6,5
288.0000000000109,True,6,6
288.0000000000109,True,6,76
288.00000000001455,True,8,10
288.00000000001455,True,8,5
288.00000000001637,True,9,21
288.39999999999236,True,7,8
288.49999999999454,True,5,18
288.5999999999858,True,13,3
288.5999999999858,True,13,2
288.59999999999127,True,6,4
288.6000000000022,True,3,127
288.9000000000033,True,3,58
288.99999999999636,True,10,5
289.0,True,17,4
289.00000000000546,True,5,1
289.10000000000764,True,7,6
289.20000000000437,True,12,9
289.4999999999982,True,5,128
289.7999999999902,True,9,3
289.79999999999745,True,7,12
289.80000000000655,False,9,-1
289.80000000000655,True,9,8
289.8000000000102,True,7,5
289.9999999999818,True,10,6
289.9999999999818,True,10,19
289.9999999999818,True,10,3
289.99999999999636,True,2,1
290.0,True,10,3
290.0,True,10,7
290.0,True,5,43
290.0,True,10,1
290.0,True,5,53
290.0,True,10,7
290.0,True,10,5
290.0,True,5,3
290.0,True,2,8
290.0,True,4,4
290.0,True,10,3
290.0,True,10,4
290.0,True,5,15
290.0,True,2,5
290.00000000000364,True,2,3
290.3999999999942,True,8,1
290.399999999996,True,11,1
290.3999999999978,True,6,2
290.3999999999978,True,6,2
290.40000000000873,True,12,3
290.40000000000873,True,8,1
290.5,True,7,3
290.50000000001273,True,7,4
291.0,True,6,13
291.0,True,6,3
291.00000000000546,True,3,28
291.19999999996435,True,14,4
291.20000000001164,True,8,13
291.49999999999636,True,5,16
291.6000000000022,True,6,94
291.6000000000022,True,3,3
291.6000000000058,True,4,13
291.6000000000131,True,6,19
291.9000000000051,True,7,46
291.9999999999927,True,4,97
292.0,True,4,29
292.0,True,4,2
292.0,True,4,881
292.0,True,4,35
292.0,True,4,2
292.0,True,4,4
292.0000000000073,True,4,13
292.0000000000073,True,5,43
292.0000000000073,True,10,13
292.00000000001455,True,8,1
292.19999999999345,True,6,15
292.39999999998145,True,17,4
292.4999999999909,True,5,464
292.5,True,3,245
292.5,True,9,57
292.50000000002365,True,13,3
292.50000000002365,True,13,2
292.5999999999949,True,7,17
292.5999999999949,True,7,21
292.60000000000764,True,7,12
292.8000000000029,True,8,21
293.0000000000109,True,10,7
293.3999999999869,True,9,6
293.50000000000364,True,5,2
293.99999999997453,True,14,4
293.99999999998727,True,5,93
293.9999999999891,True,6,5
293.9999999999891,True,6,6
293.99999999999636,True,2,3
293.99999999999636,True,10,8
294.0,True,2,4
294.0,True,6,638
294.0,True,14,2
294.0,True,3,3
294.0,True,7,1681
294.0,True,7,20
294.0,True,7,2
294.0,True,6,12
294.0,True,6,1
294.0,True,14,2
294.0,True,7,433
294.0,True,3,6
294.0,True,14,2
294.0,True,7,115
294.0,True,7,7
294.0,True,6,5
294.0,True,7,48
294.0,True,6,7
294.00000000000546,True,3,2
294.00000000000546,False,5,-1
294.0000000000073,True,4,18
294.0000000000109,True,6,6
294.0000000000109,True,6,4
294.00000000001273,True,7,2
294.00000000001455,True,10,3
294.5000000000073,True,5,12
294.50000000001637,False,5,-1
294.6000000000022,True,6,6
294.6999999999898,True,7,41
294.799999999992,True,11,5
294.8999999999978,True,3,19
295.0,True,5,10
295.0,True,5,6
295.0,True,5,14
295.0,True,5,13
295.0,True,5,302
295.0000000000091,True,5,2
295.0999999999858,True,13,11
295.10000000000946,True,13,10
295.19999999999345,True,9,2
295.19999999999345,True,6,15
295.19999999999345,True,6,8
295.1999999999971,True,8,1
295.1999999999971,True,8,6
295.1999999999989,True,3,119
295.1999999999989,True,3,84
295.49999999999454,True,3,11
295.5000000000109,True,5,26
295.79999999999563,True,6,39
295.79999999999563,True,6,13
295.79999999999563,True,3,24
295.99999999998545,True,8,58
296.0,True,2,2
296.0,True,8,12
296.0,True,4,5
296.0,True,4,4
296.0,True,8,1241
296.0,True,8,47
296.0,True,8,3
296.0,True,2,1
296.0,True,4,549
296.0,True,16,1
296.0,True,8,11
296.0,True,4,137
296.00000000000364,True,5,16
296.0000000000073,True,4,29
296.0000000000073,True,4,22
296.00000000001455,True,8,3
296.00000000001455,True,8,11
296.00000000001455,True,8,10
296.3999999999978,True,6,8
296.3999999999978,True,6,2
296.40000000000873,True,12,1
296.40000000000873,True,6,119
296.49999999999636,True,5,5
296.50000000000546,True,5,9
296.99999999998,True,11,1
296.99999999998,True,11,5
296.99999999998363,True,9,180
296.99999999998363,True,9,3
296.99999999998363,True,9,3
296.99999999998363,True,9,1
296.9999999999982,True,5,29
297.0,True,6,17
297.0,True,9,2
297.0,True,11,2
297.0,True,11,5
297.0,True,3,93
297.0,True,3,1871
297.0,True,9,4
297.0,True,9,6
297.0,True,3,1275
297.0000000000073,True,5,12
297.00000000001637,True,9,15
297.00000000001637,True,9,14
297.00000000001637,True,9,2
297.00000000002,True,11,1
297.00000000002,True,11,3
297.20000000000437,True,4,5
297.4999999999909,True,5,2
297.5,True,5,46
297.5,True,7,21
297.6000000000058,True,16,2
297.8999999999869,True,9,1
297.9000000000033,True,9,5
297.9999999999927,True,4,22
298.0,True,4,3
298.00000000000364,True,2,6
298.1999999999898,True,14,4
298.3999999999942,True,8,18
298.50000000000364,True,5,38
298.79999999999563,True,12,7
298.8000000000029,True,4,119
298.8000000000029,True,4,13
298.80000000000655,True,9,15
298.80000000000655,True,6,161
298.80000000001746,True,12,5
298.9000000000051,True,7,8
298.9000000000051,True,7,23
298.9000000000051,True,7,6
298.99999999999636,True,10,2
299.0,True,13,5
299.0,True,13,8
299.2000000000062,True,17,1
299.20000000001164,True,16,3
299.20000000001164,True,16,1
299.4000000000033,True,3,66
299.4999999999891,True,5,34
299.6999999999989,True,3,234
299.70000000000437,True,3,24
299.9999999999818,True,10,4
299.99999999998545,True,8,1
299.9999999999891,False,3,-1
299.9999999999891,True,6,22
299.9999999999927,True,4,2
300.0,True,6,4
300.0,True,2,787
300.0,True,6,16
300.0,True,15,1
300.0,True,15,4
300.0,True,10,4
300.0,True,4,1
300.0,True,5,26
300.0,True,10,2
300.0,True,10,1
300.0,True,2,1
300.0,True,5,20
300.0,True,5,47
300.0,True,6,5
300.0,True,5,4
300.0,True,6,2
300.0,True,10,2
300.0,True,5,39
300.0,True,6,3
300.0,True,12,7
300.0,True,3,29
300.0,True,5,23
300.0,True,5,8
300.0,True,15,2
300.0,True,5,7
300.0,True,3,3
300.0,True,3,7
300.0,True,5,17
300.0,True,4,429
300.0,True,5,2
300.0,True,6,53
300.0,True,12,5
300.00000000000546,True,6,3
300.0000000000109,True,6,3
300.0000000000109,True,6,2
300.00000000001455,True,8,9
300.0000000000182,True,10,8
300.0000000000218,True,12,3
300.3999999999942,True,4,128
300.3999999999942,True,4,29
300.40000000000146,True,4,31
300.5999999999967,True,9,3
300.79999999998836,True,8,15
300.99999999998727,True,7,321
301.0,True,7,2
301.0,True,7,238
301.0,True,7,4
301.0,True,7,66
301.0,True,7,39
301.0,True,7,16
301.0,True,7,1777
301.0,True,7,8
301.0,True,7,16
301.0,True,7,3
301.19999999999345,True,3,45
301.1999999999971,True,4,27
301.20000000000437,True,12,4
301.49999999999636,True,5,4
301.49999999999636,True,5,18
301.50000000000546,True,15,2
301.59999999999127,True,8,4
301.70000000000255,True,7,130
301.9999999999891,True,10,5
301.9999999999891,True,10,8
301.9999999999982,True,5,23
301.9999999999982,True,5,26
302.0,True,2,36
302.0,True,2,3
302.0,True,2,3
302.0000000000073,True,5,25
302.3999999999796,True,14,217
302.39999999999236,True,7,3
302.39999999999236,True,7,6
302.3999999999942,True,8,8
302.3999999999978,True,6,71
302.3999999999978,True,6,3
302.4999999999909,True,5,52
302.5,True,11,15
302.50000000002,True,11,1
302.89999999999054,True,13,2
302.99999999997453,True,10,10
303.0,True,3,1
303.0,True,3,25
303.0,True,6,8
303.0,True,3,19
303.0,True,3,34
303.0,True,3,10
303.10000000000764,True,7,4
303.50000000000364,False,5,-1
303.59999999998035,True,6,8
303.5999999999967,True,3,24
303.6000000000022,True,6,908
303.600000000004,True,11,2
303.79999999999745,False,7,-1
303.79999999999745,True,7,4
303.99999999999636,True,10,5
303.9999999999982,True,1,3
304.0,True,8,14
304.0,True,4,2
304.0,True,2,41
304.0,True,8,23
304.0,True,4,2
304.0,False,8,-1
304.0,False,8,-1
304.0,True,8,29
304.0,True,4,9
304.0,True,4,4
304.0,True,8,2
304.0,True,4,2
304.0,True,8,26
304.0,True,1,14
304.0,True,8,7
304.0,True,8,3
304.0,True,16,3
304.0000000000073,True,4,6
304.00000000001455,True,8,17
304.00000000001455,True,8,4
304.19999999999345,True,9,12
304.1999999999989,True,3,15
304.2000000000098,True,9,5
304.4999999999982,True,5,17
304.5,True,7,491
304.50000000001637,True,15,2
304.79999999998836,True,8,2
304.79999999999563,True,4,49
304.79999999999563,True,3,89
304.8000000000029,True,8,3
304.8000000000029,True,4,1037
304.80000000000655,True,6,260
305.0,True,5,24
305.0,True,5,21
305.0,True,5,26
305.0,True,5,16
305.0,True,5,15
305.0999999999967,True,9,2
305.1999999999898,True,14,3
305.1999999999971,True,4,14
305.3999999999978,True,6,2
305.40000000000873,True,6,92
305.49999999997635,True,13,6
305.4999999999927,True,5,4
305.59999999999127,True,4,24
305.89999999997235,True,19,2
305.9000000000051,True,7,13
305.99999999998545,True,10,24
305.9999999999891,True,6,2
305.99999999999636,True,2,3
306.0,True,2,10
306.0,True,9,1
306.0,True,12,3
306.0,True,3,521
306.0,True,9,226
306.0,True,12,2
306.0,True,3,13
306.0,True,2,16
306.0,True,6,12
306.0,True,6,21
306.0,True,9,2
306.0,True,3,2
306.0,True,9,15
306.0,True,2,2
306.00000000000364,True,2,5
306.0000000000109,True,6,19
306.00000000001637,True,9,2
306.3999999999942,True,4,6
306.50000000000546,True,5,11
306.5999999999822,True,7,3
306.6000000000022,True,6,7
306.6000000000022,True,6,16
306.899999999996,True,11,4
306.9000000000033,True,9,26
306.9000000000033,True,9,1896
307.0,True,1,17
307.1999999999971,True,8,4
307.20000000001164,True,8,3
307.5,True,5,20
307.99999999998,True,11,4
307.99999999998727,True,7,1
307.9999999999927,True,5,9
308.0,False,4,-1
308.0,True,7,6
308.0,True,11,8
308.0,True,7,4
308.0,True,14,5
308.0,True,11,2
308.0,True,4,18
308.0,True,4,2
308.0,True,7,16
308.0,True,11,2
308.0,True,8,27
308.0,True,7,8
308.0,True,11,3
308.0,True,4,29
308.0,True,4,2
308.0,True,4,5
308.0,True,7,3
308.0,True,7,9
308.0,True,14,5
308.0000000000018,True,5,12
308.0000000000109,True,5,4
308.00000000001273,True,7,2
308.00000000001273,True,7,2
308.00000000001273,True,7,2
308.00000000001455,True,8,2
308.3999999999869,True,12,817
308.40000000000873,True,6,7
308.70000000000255,True,7,245
308.7000000000098,True,9,6
308.79999999998836,True,8,8
309.0,True,3,1
309.0,True,3,17
309.4000000000051,True,7,23
309.4000000000051,True,7,2
309.4000000000142,True,13,10
309.5000000000073,True,5,791
309.59999999996944,True,12,448
309.5999999999767,True,8,156
309.59999999999127,True,12,10
309.59999999999127,True,12,4
309.59999999999854,False,4,-1
309.6000000000022,True,3,169
309.6000000000131,True,9,19
309.9999999999909,True,5,2
309.9999999999909,True,5,7
309.9999999999909,True,5,40
310.0,True,5,12
310.0,True,10,2
310.0,True,10,6
310.0,True,10,2
310.0,True,2,16
310.0,True,10,3
310.0,True,5,5
310.0,True,2,16
310.0,True,5,3
310.0,True,5,22
310.0,False,5,-1
310.0,True,10,19
310.0,True,5,259
310.0,False,5,-1
310.0000000000182,True,10,5
310.0999999999949,True,7,3
310.3999999999942,True,16,2
310.40000000000146,True,4,2
310.40000000000873,True,8,4
310.4000000000233,True,16,2
310.4999999999927,True,5,1
310.5,True,9,64
310.79999999999745,True,7,12
310.79999999999745,True,7,4
310.80000000000655,True,6,2
310.8000000000102,True,7,3
310.8000000000102,True,14,8
310.80000000001746,True,12,3
310.99999999999454,True,5,39
311.00000000000364,True,10,4
311.00000000000364,True,5,24
311.3999999999869,True,6,7
311.9999999999891,True,6,41
311.9999999999982,True,5,5
312.0,True,2,7
312.0,True,6,9
312.0,True,3,3
312.0,True,4,4
312.0,True,12,33
312.0,True,8,40
312.0,True,8,22
312.0,True,6,1
312.0,True,6,4
312.0,True,4,73
312.0,True,13,5
